id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root,,description (full),instruction (full),description (blank),instruction (blank)
237094001,Getting Unstuck Challenge #18,"Pushed for time on this one, so not quite perfect. I need to avoid too many comments appearing at once.
I often find bugs appearing when using the and or not blocks - need to fine tune this skill.
Reused Sassy bear - this time with moving sprite visible and creating a reaction.",Click green flag and watch.,13484475,https://cdn2.scratch.mit.edu/get_image/project/237094001_480x360.png,2018-07-22T22:37:29.000Z,2018-07-23T00:15:07.000Z,2018-07-23T00:15:06.000Z,8,2,0,0,0,,,,,,,
237095910,World Cup Soccer Unstuck #18,"This is based on a project called Rio Shoot Out from the book ""Super Scratch Programming Adventure!"". While there isn't a surprise, the game uses a number of and, or, and not operator blocks.",Click the green flag to begin and then use the spacebar to try and make a goal. You have 8 shots to score 5 goals.,124311,https://cdn2.scratch.mit.edu/get_image/project/237095910_480x360.png,2018-07-22T23:19:42.000Z,2018-07-23T01:55:36.000Z,2018-07-23T00:51:44.000Z,6,1,0,0,0,,,,,,,
237097735,Dani's Decision Dilemma,"Had trouble with changing the jeans as one simple code block, had to create many blocks instead. Touching colour never seems to work for me.","Start with the green flag, then follow directions",30508500,https://cdn2.scratch.mit.edu/get_image/project/237097735_480x360.png,2018-07-22T23:51:39.000Z,2018-07-23T01:54:55.000Z,2018-07-23T01:54:55.000Z,9,3,1,0,0,,,,,,,
237106573,Unstuck day 18 Let's play Clue!,"I only used a few of each category from the board game - otherwise it would take much more time to put this together. After getting all the sprites in and coordinated, the use of logic was very minimal.  Oh well!","Click the green flag to walk through a guessing game based on the board game CLUE.
",11305008,https://cdn2.scratch.mit.edu/get_image/project/237106573_480x360.png,2018-07-23T01:59:18.000Z,2018-07-23T02:03:02.000Z,2018-07-23T02:01:26.000Z,4,0,0,0,0,,,,,,,
237104443,Unstuck Day 18: Guess the Shape,"Once again, I resorted to using information from one of my trusty DK books.  This project came from ""Coding Projects in Scratch."" 

I know that I am learning a LOT and I like the fact that the projects force me to learn about blocks that I would otherwise ignore. I am hopeful that I will soon be able to create a project without relying heavily on someone else's project. ",Are you ready for the snow?  Virtual snow that is.  Click the green flag to let the snow begin.  Try to guess what shape is hidden before the snow reveals it.,34190490,https://cdn2.scratch.mit.edu/get_image/project/237104443_480x360.png,2018-07-23T01:28:56.000Z,2018-07-23T02:04:18.000Z,2018-07-23T02:04:18.000Z,12,5,1,0,0,,,,,,,
237104212,Bouncing around,"I am behind by 2 days now that I have completed this. 

The ball bounces randomly and when it touches any falling flower, it will cause a Scratch mascot (random) to appear. the backdrop will also change colour.","Click green flag to start.

Getting Unstuck # Day 18
",158902,https://cdn2.scratch.mit.edu/get_image/project/237104212_480x360.png,2018-07-23T01:25:52.000Z,2018-07-23T02:20:17.000Z,2018-07-23T02:01:43.000Z,8,2,0,0,0,,,,,,,
237106587,challenge18EscapeRoom,"This project turned out way more complicated than I first intended it to be. I used the ""and"" operator block twice: once to check that all the coefficients of the balanced chemical equation were correct, and once to set a range for the answer to a gram calculation.I used the ""or"" key to take into account the different ways the user could enter the limiting reagent - by name or formula. I made the key sprites myself, from pictures. The sounds are all in public domain, except for the door unlocked sound, which was recorded by Mike Koenig and found at SoundBible.com. ",This is an escape room. The clues to escape are chemistry questions. Click the green flag to begin.,2190314,https://cdn2.scratch.mit.edu/get_image/project/237106587_480x360.png,2018-07-23T01:59:32.000Z,2018-07-23T10:44:33.000Z,2018-07-23T02:01:05.000Z,12,5,0,0,0,,,,,,,
237108578,Happy New Year's eve in Australia ,"Getting Unstuck: Day 18 - Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed.

@jentz has commented on my other project, with brighter stars and when I knew he was from Australia, I remembered the picture I took of wonderful Fireworks show on Sidney two years ago.
Immediately I thought about making a Firework project. I explored other Scratch projects and knew that are amazing ones. I took the idea to flash the background and a simple way of making fireworks.
I used clones to control the number and interval they happen.


Thank @unclives https://scratch.mit.edu/projects/11304/ 
@alib, now you can make your own show too! :)",Click the green flag and choose your show!,2176961,https://cdn2.scratch.mit.edu/get_image/project/237108578_480x360.png,2018-07-23T02:25:51.000Z,2018-07-23T02:27:50.000Z,2018-07-23T02:26:00.000Z,9,1,0,0,0,,,,,,,
237069506,Day 18 Scratch Sprite Trivia,"This was a quick and fun one.  From all that I learned in Day 17, I used lists again for this project.  

Information for the questions came from Scratch wiki https://en.scratch-wiki.info/wiki/Gobo%27s_Friends#Pico","How well do you know  your sprites, click the green flag and play the game.

Day 18 Challenge: Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed.",1294980,https://cdn2.scratch.mit.edu/get_image/project/237069506_480x360.png,2018-07-22T12:55:27.000Z,2018-07-23T03:59:40.000Z,2018-07-23T03:11:44.000Z,16,3,0,0,0,,,,,,,
237116090,Two Dice Game,"Unstuck Challenge 18: Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed.

This project is designed for 7th Grade Math Probability Unit: compound event. Possible remix idea is to simulate ""Two Dice Sum"" or ""Two Dice Product"". ","Click on the green flag to start. You can choose to roll the pair of dice once, or you can ask the computer to roll the dice 10 time. The results will be recorded each time. ",25332755,https://cdn2.scratch.mit.edu/get_image/project/237116090_480x360.png,2018-07-23T04:32:13.000Z,2018-07-23T05:27:45.000Z,2018-07-23T05:18:52.000Z,6,3,1,0,0,10130014,10130014,,,,,
237094919,Little gold miner,"At first, I didn't know what to do today.Then I realized, that I could do something interesting by using the pen blocks.
So, I decided to create a game where you can find different hidden things. I used clones for the treasures and when they are close, they are making a sound that help us to find them.

I'd like to add more things to find, music  and another way to improve the use of pen blocks.","Help the gold miner to find precious metals or other things before time  runs out.
Press the play button to start and follow the directions.
Mouse to move.
Space and mouse button to dig.
You've got 120 secs.

                            --- Getting Unstuck Day 18---
""Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed.! ",4413079,https://cdn2.scratch.mit.edu/get_image/project/237094919_480x360.png,2018-07-22T22:58:59.000Z,2018-07-26T19:38:20.000Z,2018-07-23T06:51:51.000Z,12,3,0,0,0,,,,,,,
237118815,Day 18 Reveal a secret,I got a bit carried away with this Unstuck project. It's a surprising ending rather than a secret. Without giving anything away I found it hard to get the last angle correct.,Test your knowledge of New Zealand.,32833725,https://cdn2.scratch.mit.edu/get_image/project/237118815_480x360.png,2018-07-23T05:21:21.000Z,2018-07-23T07:24:53.000Z,2018-07-23T07:23:23.000Z,10,1,0,0,0,,,,,,,
237125637,Getting Unstuck Day 18,,"Answer the questions by clicking on the boxes. Click the green check mark when you're ready to check your answers. Click on the boxes as needed to edit your answers. When all the answers are correct and green check mark is clicked, secret will be revealed!",28402186,https://cdn2.scratch.mit.edu/get_image/project/237125637_480x360.png,2018-07-23T07:29:48.000Z,2018-07-23T08:09:24.000Z,2018-07-23T08:09:24.000Z,11,1,0,0,0,,,,,,,
237125489,getting unstucked day18,,click the green flag ,25103547,https://cdn2.scratch.mit.edu/get_image/project/237125489_480x360.png,2018-07-23T07:28:02.000Z,2018-07-23T08:23:41.000Z,2018-07-23T08:23:41.000Z,6,1,0,0,0,,,,,,,
237132383,Day 18 of Getting Unstuck,,Clicca sulla bandierina verde e rispondi,10086796,https://cdn2.scratch.mit.edu/get_image/project/237132383_480x360.png,2018-07-23T09:26:02.000Z,2018-07-23T09:27:42.000Z,2018-07-23T09:27:24.000Z,6,3,1,0,0,,,,,,,
237071196,Getting Unstuck Day 18,Getting Unstuck Day 18,Clicca sulla bandierina verde e sposta il tappeto con le frecce DX SX,15572972,https://cdn2.scratch.mit.edu/get_image/project/237071196_480x360.png,2018-07-22T13:38:53.000Z,2018-07-23T18:19:31.000Z,2018-07-23T10:00:16.000Z,6,1,0,0,0,,,,,,,
237136271,Getting Unstuck Day 18,"My first late submission! Was out all day yesterday, so a quick and dirty project for today.

Wanted to make a puzzle where combinations of keys could be pressed together to solve a puzzle. This was the quickest version I could make. If I find more time I may add more options and Scratch Cat secrets!","Getting Unstuck Day 18

Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed.",2314547,https://cdn2.scratch.mit.edu/get_image/project/237136271_480x360.png,2018-07-23T10:42:51.000Z,2018-07-23T12:15:06.000Z,2018-07-23T12:15:06.000Z,1,0,0,0,0,,,,,,,
237138791,Getting Unlocked,"Getting Unstuck - day 18
by Massimo Marletta

The user must guess a number satisfying all the 3 secret criteria.
Each of the orange block will move as one criterion is satisfied.

","
* You have to guess a number which satisfies some secret criteria.

* Set your guess with the green buttons (the left one decrease and the right one increase the values showed in the display).

* Click on the key to check if your number is the secret one.

Each of the tree locks (the orange blocks on the right) will move and became blue (indicating you have unlocked a part of the mechanism) if your guess satisfies a criterion. Only if your guess satisfies ALL the criteria the mechanism will be completely unlocked!
(for example if the secret number is 10, the first lock could be unlocked if your guess is multiple of 2, the second if your guess if multiple of 5, ...).
",4804940,https://cdn2.scratch.mit.edu/get_image/project/237138791_480x360.png,2018-07-23T11:34:19.000Z,2018-07-24T16:42:59.000Z,2018-07-23T12:28:33.000Z,23,2,0,0,0,,,,,,,
237140020,G.U. DAY 18,,"Clicca sulla bandierina verde , scrivi una parola e osserva gli effetti.
",13746945,https://cdn2.scratch.mit.edu/get_image/project/237140020_480x360.png,2018-07-23T11:58:45.000Z,2018-07-23T13:08:38.000Z,2018-07-23T13:06:56.000Z,3,0,0,0,0,,,,,,,
237085869,Virtual Flower,"I was able to get this project to work, but I don't think I've got the conditions quite right - I think it's just picking up on the touching the pot bottom and that's all it needs to do.  I think I need to work on it more to figure out how to introduce another condition.

Given more time, I'd also move the water and food to sprinkle onto the flowers and then move back. I would also add variables to monitor hunger, thirst, and light.

I got the original idea from Scratch's Virtual Pet project - from a set of Scratch Coding Cards that I just received. https://scratch.mit.edu/projects/237145343/#editor","Click the Green Flag to begin.

Provide just the right condition for the flowers to grow to their fullest...",1196430,https://cdn2.scratch.mit.edu/get_image/project/237085869_480x360.png,2018-07-22T19:22:18.000Z,2018-07-25T14:39:53.000Z,2018-07-23T13:29:29.000Z,5,0,0,0,0,,,,,,,
237147470,Getting Unstuck- Day 18,"Had to shoehorn the ""OR"", as it was not really necessary.",,24912473,https://cdn2.scratch.mit.edu/get_image/project/237147470_480x360.png,2018-07-23T13:47:53.000Z,2018-07-23T13:48:34.000Z,2018-07-23T13:48:00.000Z,1,0,0,0,0,,,,,,,
237166201,Unstuck-18,,,13846307,https://cdn2.scratch.mit.edu/get_image/project/237166201_480x360.png,2018-07-23T16:32:22.000Z,2018-07-23T17:01:13.000Z,2018-07-23T17:01:13.000Z,3,0,0,0,0,,,,,,,
237165542,Scratch Cat go on a trip - Getting Unstuck  copy,"I modified previous project to add some more features using ""and"" / ""or"" operator blocks.

Passport image:https://clipart.me/free-vector/passport-cover
Suitcase Image: http://clipart-library.com/clipart/8cGbRjx4i.htm
Camera Image"" http://hatenylo.com/camera-clipart-black-and-white-easter-clipart/camera-clipart-black-and-white-camera-clip-art-black-and-white-clipart-panda-free-clipart-images-school-clipart-2/","Scratch Cat needs to go on the trip.

Click the green flag to start.  Use arrow keys to move around and click the items to gather things he needs for the trip.  Click the car to start the journey.

",17257831,https://cdn2.scratch.mit.edu/get_image/project/237165542_480x360.png,2018-07-23T16:24:24.000Z,2018-07-23T18:29:36.000Z,2018-07-23T18:23:15.000Z,5,2,0,0,0,,,,,,,
237181349,Day 18 - Getting Unstuck,,"Click the green flag and find out if a number is divisible by 2, 3 or 5.

But what happens when your number is divisible by two of this numbers?",26079479,https://cdn2.scratch.mit.edu/get_image/project/237181349_480x360.png,2018-07-23T19:18:59.000Z,2018-07-24T22:12:15.000Z,2018-07-23T20:42:34.000Z,7,1,0,0,0,,,,,,,
237165225,Day 18 - Memory Game remixed to reflect secondary colors,"Clarimer persevered through a problem I was struggling with. I learned a lot from remixing his project. 

Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed. ","Green Flag
Click on cards to color mix for secondary colors",109272,https://cdn2.scratch.mit.edu/get_image/project/237165225_480x360.png,2018-07-23T16:20:22.000Z,2018-07-26T15:40:19.000Z,2018-07-24T01:26:17.000Z,14,0,0,0,0,237088607,237088607,,,,,
237210247,Operators- Day 18,"Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed. 

**My projects seem very simple compared to many of the projects on here, but I am learning so much and many of these concepts are new to me so I am figuring out how to use these blocks and it's taking me a long time!",Press the green flag.,25165723,https://cdn2.scratch.mit.edu/get_image/project/237210247_480x360.png,2018-07-24T02:09:13.000Z,2018-07-24T02:39:55.000Z,2018-07-24T02:39:44.000Z,2,0,0,0,0,,,,,,,
237180187,LA PALLA VAGABONDA,"Progetto creato per GettinUnstuck, giorno 18
","Clicca sulla bandierina verde, poi clicca sulla palla e osserva..
Il progetto (come tutti i miei precedenti) è solo l'inizio di qualcosa che può essere migliorato...In particolare, in questo caso, la palla non fa esattamente ciò che avrei voluto...",14651357,https://cdn2.scratch.mit.edu/get_image/project/237180187_480x360.png,2018-07-23T19:03:46.000Z,2018-07-24T12:59:19.000Z,2018-07-24T12:59:19.000Z,5,0,0,0,0,,,,,,,
237259232,Riddles - Getting Unstuck Day 18,"Hint: Answer using only the object name (i.e. - phone, not ""a phone"")

Sorry I didn't take the time to account for incorrect answers so it will look messy if you don't answer all 4 riddles correctly. I know how to fix this I just didn't have the time. 

Riddles from https://www.youtube.com/watch?v=kMK5a27N7ys","Press the green flag to begin. Then try to answer these 4 riddles. What wonderful picture will you reveal with all four correct answers?

",22156688,https://cdn2.scratch.mit.edu/get_image/project/237259232_480x360.png,2018-07-24T14:29:33.000Z,2018-07-24T16:44:24.000Z,2018-07-24T16:00:48.000Z,4,1,0,0,0,,,,,,,
237259223,Logic - Getting Unstuck Day 18,I started down this path and I think I got too far into it to stop. ,"An interesting logic puzzle. 
Click the green flag to start the project.  and click on the top row of balls to change the colour. 
Depending on the logic the balls in the second row will change colours.  
When the balls in the last row match you have unlocked the background!!  
It can be easy depending on the ball to match. or very challenging!!",19641362,https://cdn2.scratch.mit.edu/get_image/project/237259223_480x360.png,2018-07-24T14:29:28.000Z,2018-07-24T20:17:44.000Z,2018-07-24T20:14:29.000Z,3,0,0,0,0,,,,,,,
237290721,Day 18 Tunnel of Doom ,"Another project I have built with students over the summer in camp. Idea came from one of the books I really like. Coding Projects in Scratch by DK.

A secret is not really revealed it is just that you made it out!","Day 18 Getting Unstuck

Click on Green Flag and then use the mouse pointer to move through the maze. Beat the best time to be the best player. ",588430,https://cdn2.scratch.mit.edu/get_image/project/237290721_480x360.png,2018-07-24T20:31:47.000Z,2018-07-24T20:34:19.000Z,2018-07-24T20:33:28.000Z,5,2,1,0,0,,,,,,,
237085781,Bouncing Color Game - Getting Unstuck Day 18,"This isn't quite working the way I hoped it would. I had initially set it so you had to have mouse down while touch ball was touching the color, but it seemed the mouse could  be down anywhere and you could get a point. I am still trying to figure out what I am doing wrong. . Oh well! I will have time to revisit I am sure!",Hit the green flag to start bouncing. When the ball is touch a color you can hit the space bar to get a point!,22706156,https://cdn2.scratch.mit.edu/get_image/project/237085781_480x360.png,2018-07-22T19:20:31.000Z,2018-07-24T21:39:52.000Z,2018-07-24T21:38:04.000Z,4,0,0,0,0,,,,,,,
237298630,DAY 18 GetCHEETOS,"I was trying really hard to do something fabulous today but ended up just doing this. I still don't get what a lot of people are doing, BUT, I made another list (which I'm new at) so that's cool.","First goal is to get the cheetos 5 times. You can only move if you use the up AND right arrow at the same time, or the down AND left arrow.
Once you get a score of 5, you will get one of 3 secrets. If you get the secret password, then you get a surprise!

Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed.",10309968,https://cdn2.scratch.mit.edu/get_image/project/237298630_480x360.png,2018-07-24T22:35:12.000Z,2018-07-24T23:13:34.000Z,2018-07-24T22:52:32.000Z,4,0,0,0,0,,,,,,,
237278065,Analisi logica Getting Unstuck#18,"Progetto realizzato per #GettingUnstuck giorno 18
Ad avere più tempo si potrebbe inserire un codice che porti l'alunno a scegliere una frase e ad analizzarla. Magari con il tempo lo migliorerò.","Clicca sulla bandierina e rispondi alle domande della maestra
sono ammesse le seguenti risposte:
- soggetto
- predicato
- espansione diretta
- espansione indiretta",17320587,https://cdn2.scratch.mit.edu/get_image/project/237278065_480x360.png,2018-07-24T17:50:43.000Z,2018-07-25T08:23:33.000Z,2018-07-25T08:22:09.000Z,4,1,0,0,0,,,,,,,
237345853,Getting Unstuck: Day 18,Andrés Gil Ruiz.,"Press the two letters at same time to complete the secret word. 

If you do it, you will watch a secret for a happy life.

",27636310,https://cdn2.scratch.mit.edu/get_image/project/237345853_480x360.png,2018-07-25T09:10:07.000Z,2018-07-25T09:37:36.000Z,2018-07-25T09:36:12.000Z,5,2,1,0,0,,,,,,,
237354220,Getting unstuck day 18,,Just a little project testing some boolean logic ,4610900,https://cdn2.scratch.mit.edu/get_image/project/237354220_480x360.png,2018-07-25T11:54:15.000Z,2018-07-25T12:09:12.000Z,2018-07-25T12:08:55.000Z,2,0,0,0,0,,,,,,,
237353646,Unstuck 18,"Remixed: andrewpilla https://scratch.mit.edu/projects/237345853/
images: Google Search
mp3: Stevie Wonder Happy Birthday Youtbuehb",Click the green flag and follow the instructions. ,840815,https://cdn2.scratch.mit.edu/get_image/project/237353646_480x360.png,2018-07-25T11:42:38.000Z,2018-07-25T17:04:04.000Z,2018-07-25T12:51:15.000Z,4,1,0,0,0,,,,,,,
237300747,Getting Unstuck Day 18,"Not my most creative project.  Actually pretty literal. I have an engineering background and this took me back to beginning college classes. 

The hardest part of the project was working with the costumes.  I prefer using the costume names, but that was not working here.  So I had to use the costume numbers.","Getting Unstuck Day 18 - Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed.

Click on the logic gate to toggle it between AND, OR and NOT.
Click on the inputs to change the value to ON or OFF.",14400846,https://cdn2.scratch.mit.edu/get_image/project/237300747_480x360.png,2018-07-24T23:08:34.000Z,2018-07-25T14:17:44.000Z,2018-07-25T14:14:55.000Z,4,0,0,0,0,,,,,,,
237378352,Scratch Cat go on a trip - Getting Unstuck  copy remixCar,,"Scratch Cat needs to go on the trip.

Click the green flag to start.  Use arrow keys to move around and click the items to gather things he needs for the trip.  Click the car to start the journey.
Musicata

",13575540,https://cdn2.scratch.mit.edu/get_image/project/237378352_480x360.png,2018-07-25T16:49:30.000Z,2018-07-25T16:58:57.000Z,2018-07-25T16:58:41.000Z,4,0,0,0,0,237165542,237165542,,,,,
237386042,Unstuck - Day 18,"This is a simple design, but could really help students understand the x-y plane.  I might use this to supplement a lesson on movement.  I could add a feature where the background switches to the x-y grid.  I was pleasantly surprised on how quickly I was able to program with the ""and"" operator.  It worked quite well.",Click the green flag and guess which quadrant Scratch Cat is occupying.,2456527,https://cdn2.scratch.mit.edu/get_image/project/237386042_480x360.png,2018-07-25T18:13:04.000Z,2018-07-25T18:20:35.000Z,2018-07-25T18:20:35.000Z,1,0,0,0,0,,,,,,,
237215762,Unstuck Day 18 project,"This project originally had a LOT more booleans in it, but then I realized I only needed to use the ""AND"" as the others were only further complicating my program. I'll have to continue exploring the OR and NOT in other projects!",Click the flag and prepare to guess the secret code. Which two cats make up the secret sequence??,17786521,https://cdn2.scratch.mit.edu/get_image/project/237215762_480x360.png,2018-07-24T03:24:09.000Z,2018-07-30T00:51:34.000Z,2018-07-24T22:14:58.000Z,1,0,0,0,0,,,,,,,
237396937,Getting Unstuck  [Day 18],This is for Getting unstuck day 18!,"Green flag then, click and hold on Scratch Cat While pressing space.",13594403,https://cdn2.scratch.mit.edu/get_image/project/237396937_480x360.png,2018-07-25T20:36:32.000Z,2018-07-25T20:40:46.000Z,2018-07-25T20:40:46.000Z,1,0,0,0,0,,,,,,,
237393862,DAY 18 - MISSION...POSSIBLE!,"HO APPLICATO SOLO IL BLOCCO ...O...
PER QUESTO PROGETTO HO SEGUITO UN TUTORIAL SU YOUTUBE
https://www.microninja.me/risorse/scratch-per-iniziare/il-labirinto/
APPORTANDO, PERO', DELLE PICCOLE MODIFICHE (VEDI LE STELLE SCINTILLANTI)
NON SONO RIUSCITA A FAR GIRARE LA NAVICELLA VERSO LA DIREZIONE CHE INDICAVANO LE FRECCE.
SONO MOLTO SODDISFATTA.","PER INIZIARE BASTA CLICCARE LA BANDIERA VERDE
CON LE FRECCE SI FA SPOSTARE LA NAVICELLA
ATTENZIONE AI ...BUCHI NERI...",34259094,https://cdn2.scratch.mit.edu/get_image/project/237393862_480x360.png,2018-07-25T19:49:22.000Z,2018-07-25T21:45:18.000Z,2018-07-25T21:36:45.000Z,3,1,1,0,0,,,,,,,
237383039,Getting Unstuck: Day 18,"By Filipe Mendes
#CreativeComputer",Generate a random number and let the user choose if even or odd and the range,2980392,https://cdn2.scratch.mit.edu/get_image/project/237383039_480x360.png,2018-07-25T17:41:33.000Z,2018-07-25T22:12:25.000Z,2018-07-25T22:11:22.000Z,2,0,0,0,0,,,,,,,
237392429,Getting Unstuck Day 18 - conditionals,"Getting Unstuck Day 18: conditionals.

For this project I revisited an earlier game I made for Day 9. I figured out a way to use conditionals to randomly place the food, plus used conditionals to determine whether the player was successful or not.","Press the green flag to get started. Your objective is to gather as many food pellets as possible to take to the feeding center.

Use the arrow keys to move the ant through the maze.

Red pellets = kills the ant and stops all action
Yellow/green = +1 point
Purple/pink = -1 point",2803184,https://cdn2.scratch.mit.edu/get_image/project/237392429_480x360.png,2018-07-25T19:30:32.000Z,2018-07-25T22:19:31.000Z,2018-07-25T20:30:15.000Z,6,0,0,0,0,,,,,,,
237407153,Getting Unstuck Day 18,"Getting Unstuck Day 18 Reflection:
This is really simple, but I got to try a few different operators that I hadn't used before.  MsNykorchuk5's project has more riddles, which is what I'd like to figure out how to do.
I think the and/or/not operators are helpful, but I have to think more about when to use them.  A lot of times the if/then blocks seem to work just as well, if not better.  But I am not a very advanced Scratch user - I'm sure they have their uses that I don't quite understand yet!",Click on the green flag and see if you can solve the riddle.,30095573,https://cdn2.scratch.mit.edu/get_image/project/237407153_480x360.png,2018-07-25T23:13:15.000Z,2018-07-25T23:51:39.000Z,2018-07-25T23:51:39.000Z,3,0,0,0,0,,,,,,,
237201304,Getting Unstuck Day 18,I was playing with this on the side and realized it worked for this particular challenge!,"Challenge: Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed.

Click the green flag to have the magician guess your age!",34245752,https://cdn2.scratch.mit.edu/get_image/project/237201304_480x360.png,2018-07-24T00:21:58.000Z,2018-07-26T00:15:53.000Z,2018-07-26T00:14:58.000Z,4,0,0,0,0,,,,,,,
237375105,Getting Unstuck Day 18-2,"
Book:  Imparare a programmare di Boscaini",Click the green flag,13275782,https://cdn2.scratch.mit.edu/get_image/project/237375105_480x360.png,2018-07-25T16:13:08.000Z,2018-07-26T14:30:17.000Z,2018-07-26T14:28:37.000Z,3,0,0,0,0,,,,,,,
237520305,Day 18 - Memory Game remixed to reflect secondary colors remix,"Getting Unstuck Day 18 

I really liked this project! I remixed it to try out different color variations. I did not work out in my favor, but I was able to change the color of the cards. 

Very creative @PolyPrep and @clarimer! ","Green Flag
Click on cards to color mix for secondary colors",10722024,https://cdn2.scratch.mit.edu/get_image/project/237520305_480x360.png,2018-07-27T01:36:12.000Z,2018-07-27T01:56:00.000Z,2018-07-27T01:53:13.000Z,8,0,0,0,0,237165225,237088607,,,,,
237540725,GUPA (Invitation to remix)  remixCar,,"GUPA = Getting Unstuck People Animation; is an animation created with pictures of some scratchers who joined Getting Unstuck Challenge

press SPACE to put in / remove from pause 
Let's create GUPAs: remix it for creating a new GUPA animation
",13575540,https://cdn2.scratch.mit.edu/get_image/project/237540725_480x360.png,2018-07-27T07:01:35.000Z,2018-07-27T07:07:57.000Z,2018-07-27T07:07:57.000Z,4,0,0,0,0,237080018,237080018,,,,,
237580466,Scratch@MIT Breakout,You will definitely need to go to my tweets to find the color lock annswer (it is a little bit challenging to find).  If I had more time I would create many more locks for this.  To the staff and crew of Scratch@MIT 2018:  Thanks for a great time of learning!!,"For those of you who have done Breakout EDU's or Escape Classrooms, this will look familiar.  This Breakout is based on some of the information learned at Scratch@MIT 2018.  Help me escape my hotel room so that I can get home and take time to go through all of my notes and swag from the conference!!",2502473,https://cdn2.scratch.mit.edu/get_image/project/237580466_480x360.png,2018-07-27T18:49:43.000Z,2018-07-27T19:40:22.000Z,2018-07-27T19:36:51.000Z,2,0,0,0,0,,,,,,,
237644476,Getting Unstuck Day 18,,Press green flag to start.  Ball will bounce.  ,34190765,https://cdn2.scratch.mit.edu/get_image/project/237644476_480x360.png,2018-07-28T19:27:17.000Z,2018-07-28T19:36:19.000Z,2018-07-28T19:36:03.000Z,4,0,0,0,0,,,,,,,
237676511,"AND, OR, NOT remix Day 18 Getting Unstuck ","Getting Unstuck Day 18:Create a project that when multiple conditions have been satisfied, a secret is revealed. 

Amphora Icon made by Freepik (www.freepik.com) from www.flaticon.com","Click on the green flag and watch what happens
",8789156,https://cdn2.scratch.mit.edu/get_image/project/237676511_480x360.png,2018-07-29T09:46:00.000Z,2018-08-01T18:42:32.000Z,2018-07-29T13:56:20.000Z,2,0,0,0,0,35418498,14692365,,,,,
237690786,Getting Unstuck Day 18,"Inspiration came from Day 18 of Getting Unstuck asking me to use the and block in a conditional statement. I decided to follow the example of some early 8-bit games where the player had to collect objects to get to the next level.
I used the pacman from an earlier project and used the backpack to move it across.
To improve this project I would add more objects to collect, perhaps using cloning to do it efficiently. I'd also like to add more levels.","Click the Green Flag to start.
Use the arrow keys to control the pacman.
Avoid the red lines.
Collect the three items and make your way to the rainbow to finish the game.",287832,https://cdn2.scratch.mit.edu/get_image/project/237690786_480x360.png,2018-07-29T16:02:16.000Z,2018-07-29T16:32:46.000Z,2018-07-29T16:27:35.000Z,3,0,0,0,0,,,,,,,
237701184,Getting Unstuck Day 18,"I struggled a bit to come up with an idea that involved 'and' 'or' and 'not'  Eventually I decided on a cat v mouse game, but I didn't get round to including 'not'
I think I need to do a bit more work on it to make it easier to play, and I think my path to the cheese is a bit boring.","Click the green flag to start and use the arrow keys to get the mouse to the cheese without the cat catching him.
You only have three lives!",3297086,https://cdn2.scratch.mit.edu/get_image/project/237701184_480x360.png,2018-07-29T20:15:10.000Z,2018-07-29T21:05:48.000Z,2018-07-29T21:05:24.000Z,6,1,0,0,0,,,,,,,
237736558,UnStuck Day 18,I really confused to make a challenge project in the beginning. Until i see this project https://scratch.mit.edu/projects/237079206/ project of MrQuentin.  And i learn many things with his project and i make the simple one. @MrQuentin ,"Click ""SPIN""",34216021,https://cdn2.scratch.mit.edu/get_image/project/237736558_480x360.png,2018-07-30T05:58:50.000Z,2018-07-30T06:03:45.000Z,2018-07-30T05:59:17.000Z,5,1,0,0,0,,,,,,,
237738387,True or False Getting Unstuck day 18,"
Incomplete project. I can not finally tell him the total points and the comment",click on the green flag and click true or false,19738986,https://cdn2.scratch.mit.edu/get_image/project/237738387_480x360.png,2018-07-30T06:38:50.000Z,2018-07-30T09:04:10.000Z,2018-07-30T09:02:00.000Z,7,1,0,0,0,,,,,,,
237141068,Day 18 - and or not,,"I was expecting more ifs, but it came out liike this....
It works, but no ands and no ors...",24154277,https://cdn2.scratch.mit.edu/get_image/project/237141068_480x360.png,2018-07-23T12:18:50.000Z,2018-07-31T11:51:38.000Z,2018-07-31T11:51:38.000Z,5,1,0,0,0,,,,,,,
